tick,router_id,flit_in,flit_out,avg_wait,max_wait,buffer_occ,active_vcs,stalls,credits,crossbar,io_ratio,sw_in_arb,sw_out_arb,empty_vcs,total_wait,min_cred,max_cred,credit_sends
204149500,10,268,0,631.02,5200.00,2,2,0,144,20033495,0.0000,209539,200354,70,45433.33,1,4,47
204149500,0,21,0,316.67,5100.00,2,2,15,96,4154166,0.0000,121581,118699,46,15200.00,1,4,20
204152500,14,61,0,515.00,4100.00,1,1,21,120,9718839,0.0000,171417,164747,59,30900.00,1,4,51
204155500,9,39,0,429.10,4600.00,1,1,16,143,10268301,0.0000,219696,209573,71,30895.24,1,4,38
204160500,7,57,0,507.50,6250.00,1,1,23,118,11356360,0.0000,171097,164610,59,30450.00,1,4,48
204163500,5,41,0,497.45,4100.00,0,1,23,139,13167358,0.0000,222666,212399,72,35816.67,0,4,41
204165500,2,32,0,478.33,5000.00,1,1,20,120,8119022,0.0000,172065,165709,59,28700.00,1,4,31
204168500,3,32,0,657.99,9500.00,1,1,18,94,5934253,0.0000,121467,118700,47,31583.33,1,4,32
204171500,4,30,0,471.67,6100.00,0,0,17,118,7935792,0.0000,171859,165344,60,28300.00,1,4,31
204171500,13,26,0,495.00,6100.00,0,0,16,120,7072164,0.0000,170737,164481,60,29700.00,1,4,27
204176000,11,55,0,710.00,5100.00,0,0,27,120,12653758,0.0000,170827,164362,60,42600.00,1,4,55
204176500,12,31,0,466.67,4700.00,0,0,25,95,6654710,0.0000,121481,118850,48,22400.00,0,4,31
204177500,15,31,0,553.47,4500.00,2,2,19,96,5692312,0.0000,121157,118605,46,26566.67,1,4,30
204178500,8,30,0,463.33,5000.00,0,0,22,120,8580273,0.0000,171344,165020,60,27800.00,1,4,31
204187500,6,46,0,543.52,5333.33,1,1,20,144,11801735,0.0000,221029,210766,71,39133.33,1,4,43
204191500,1,25,0,388.33,4100.00,1,1,14,119,5674879,0.0000,173699,166921,59,23300.00,0,4,25
204199500,10,207,0,699.31,6100.00,2,2,0,143,20038779,0.0000,209602,200417,70,50350.00,0,4,68
204199500,0,22,0,475.00,4500.00,0,0,14,96,4273608,0.0000,121605,118722,48,22800.00,1,4,23
204206500,9,45,0,575.50,6100.00,0,0,21,144,11318028,0.0000,219742,209617,72,41435.90,1,4,44
204206500,14,48,0,588.33,5350.00,1,1,28,120,11534090,0.0000,171465,164795,59,35300.00,1,4,48
204210500,7,40,0,543.89,5000.00,1,1,23,118,10042370,0.0000,171137,164649,59,32633.33,1,4,39
204213500,5,46,0,582.64,5300.00,1,1,19,143,11258265,0.0000,222711,212444,71,41950.00,0,4,45
204216500,2,47,0,575.00,4000.00,2,2,19,120,9612442,0.0000,172111,165755,58,34500.00,1,4,46
204220500,3,42,0,574.77,5000.00,1,1,24,96,7716859,0.0000,121509,118742,47,27588.89,1,4,42
204224500,13,39,0,488.33,5100.00,1,1,21,120,8389535,0.0000,170775,164519,59,29300.00,1,4,38
204226000,11,35,0,539.44,5666.67,0,0,22,117,8712071,0.0000,170862,164397,60,32366.67,0,4,35
204227000,12,31,0,591.67,5100.00,0,0,17,94,5348916,0.0000,121512,118881,48,28400.00,1,4,31
204227500,15,18,0,616.82,7000.00,1,3,9,91,2846740,0.0000,121176,118624,47,29607.14,1,4,19
204228500,8,34,0,507.22,4500.00,1,1,21,119,8251789,0.0000,171377,165051,59,30433.33,1,4,31
204238000,6,59,0,493.29,5100.00,0,0,23,143,15177139,0.0000,221086,210820,72,35516.67,1,4,54
204242500,1,50,0,586.11,6200.00,1,1,21,120,10350586,0.0000,173745,166966,59,35166.67,1,4,45
204242500,4,25,0,443.33,4500.00,1,1,19,120,6779625,0.0000,171883,165368,59,26600.00,1,4,24
204249500,10,143,0,487.50,5100.00,3,3,0,142,20043894,0.0000,209644,200459,69,35100.00,1,4,42
204250500,0,22,0,483.33,5000.00,0,0,16,96,4393156,0.0000,121627,118744,48,23200.00,1,4,22
204256500,14,49,0,640.28,6050.00,1,1,20,120,10054181,0.0000,171514,164844,59,38416.67,1,4,49
204257500,9,43,0,492.59,4100.00,1,1,22,144,11320502,0.0000,219784,209658,71,35466.67,1,4,41
204260500,7,88,0,968.19,9100.00,0,0,19,120,10703843,0.0000,171210,164698,60,58091.67,1,4,49
204263500,5,43,0,488.29,5100.00,2,2,18,142,11048188,0.0000,222753,212486,70,35157.14,1,4,42
204266500,2,34,0,413.75,4000.00,2,3,21,118,8786014,0.0000,172145,165789,58,24825.00,1,4,34
204274500,13,42,0,508.33,4600.00,0,0,17,120,7897937,0.0000,170818,164560,60,30500.00,1,4,41
204278500,8,70,0,784.03,6900.00,1,1,19,119,10730122,0.0000,171439,165104,59,47041.67,1,4,53
204278500,11,60,0,1093.33,10100.00,1,1,18,120,11838823,0.0000,170921,164454,59,65600.00,1,4,57
204279500,12,27,0,636.11,6000.00,1,1,20,96,5469129,0.0000,121538,118907,47,30533.33,1,4,26
204279500,15,21,0,662.50,6200.00,1,1,16,96,4152258,0.0000,121197,118645,47,31800.00,1,4,21
204287500,3,38,0,550.00,6700.00,1,1,20,96,6294413,0.0000,121547,118777,47,26400.00,1,4,35
204288000,6,24,0,415.97,4000.00,1,1,15,141,7800758,0.0000,221109,210843,71,29950.00,0,4,23
204292500,4,62,0,913.33,8000.00,1,1,18,119,10916082,0.0000,171945,165420,59,54800.00,1,4,52
204293500,1,48,0,511.67,4500.00,0,0,27,120,12190340,0.0000,173794,167014,60,30700.00,1,4,48
204299500,10,71,0,685.88,5100.00,0,0,19,144,14435162,0.0000,209704,200514,72,49383.33,1,4,55
204300500,0,25,0,505.56,6000.00,0,0,20,96,5344076,0.0000,121652,118769,48,24266.67,1,4,25
204306500,14,18,0,382.22,5000.00,2,2,12,120,4615892,0.0000,171531,164861,58,22933.33,1,4,17
204307500,9,78,0,666.20,5900.00,0,0,23,144,15727146,0.0000,219857,209722,72,47966.67,1,4,64
204310500,7,29,0,642.50,6000.00,1,1,14,118,6917916,0.0000,171238,164726,59,38550.00,1,4,28
204315500,5,42,0,454.97,4100.00,1,1,20,144,11900376,0.0000,222796,212528,71,32757.69,1,4,42
204316500,2,44,0,680.56,5100.00,2,2,19,117,9285317,0.0000,172187,165830,58,40833.33,1,4,41
204325000,13,30,0,364.17,5000.00,0,0,18,120,7570501,0.0000,170848,164590,60,21850.00,1,4,30
204328500,8,52,0,566.11,6833.33,2,2,23,119,11063533,0.0000,171487,165151,58,33966.67,1,4,47
204329500,12,64,0,854.86,8700.00,0,0,17,96,6778939,0.0000,121598,118953,48,41033.33,1,4,46
204329500,11,35,0,567.50,5000.00,2,2,19,120,8388035,0.0000,170955,164487,58,34050.00,1,4,33
204330500,15,18,0,457.29,5750.00,1,1,14,96,3796965,0.0000,121215,118663,47,21950.00,1,4,18
204338500,3,27,0,745.83,7100.00,1,1,18,96,5345622,0.0000,121574,118804,47,35800.00,1,4,27
204341500,6,59,0,648.84,5500.00,1,1,24,144,14760887,0.0000,221167,210896,71,46716.67,1,4,53
204343500,1,46,0,583.89,5100.00,0,0,13,116,7850674,0.0000,173840,167059,60,35033.33,1,4,45
204346500,4,37,0,855.00,6000.00,1,1,20,120,9099132,0.0000,171982,165455,59,51300.00,1,4,35
204349500,10,140,0,699.88,5200.00,4,5,3,140,18449860,0.0000,209761,200570,68,50391.67,0,4,61
204352500,0,26,0,612.50,6000.00,2,2,11,96,3919818,0.0000,121676,118793,46,29400.00,1,4,24
204356500,14,46,0,564.17,5200.00,0,0,24,120,10552789,0.0000,171579,164908,60,33850.00,1,4,47
204357500,9,85,0,687.73,5600.00,1,1,14,140,15312131,0.0000,219937,209800,71,49516.67,1,4,78
204360500,7,52,0,826.30,8000.00,0,0,21,118,10873709,0.0000,171291,164779,60,49577.78,1,4,53
204365500,5,63,0,698.38,6400.00,0,0,17,143,14879098,0.0000,222860,212592,72,50283.33,1,4,64
204366500,2,49,0,813.61,7900.00,1,1,21,120,10449015,0.0000,172237,165880,59,48816.67,1,4,50
204375000,13,63,0,738.47,6000.00,0,0,19,120,11358921,0.0000,170909,164650,60,44308.33,1,4,60
204378500,8,47,0,715.83,6100.00,0,0,17,118,9745323,0.0000,171535,165199,60,42950.00,1,4,48
204379500,11,69,0,800.83,7000.00,0,0,9,120,9212856,0.0000,171023,164542,60,48050.00,1,4,55
204380500,15,27,0,456.25,5500.00,1,1,15,96,4391140,0.0000,121242,118690,47,21900.00,1,4,27
204384500,12,36,0,717.71,7000.00,1,1,14,96,5353684,0.0000,121633,118987,47,34450.00,1,4,34
204388500,3,52,0,986.81,6500.00,0,0,22,94,7723724,0.0000,121626,118850,48,47366.67,1,4,46
204391500,6,50,0,588.60,6300.00,1,2,22,140,13287761,0.0000,221216,210944,71,42379.17,0,4,48
204393500,1,75,0,879.44,7400.00,0,0,26,120,13200395,0.0000,173914,167127,60,52766.67,1,4,68
204397500,4,55,0,697.50,7200.00,1,1,19,120,9598123,0.0000,172037,165507,59,41850.00,1,4,52
204399500,10,82,0,894.82,7400.00,1,1,20,142,14443805,0.0000,209838,200638,71,64426.84,1,4,69
204405500,0,50,0,890.62,8500.00,1,1,22,96,7485606,0.0000,121723,118839,47,42750.00,1,4,46
204406500,14,48,0,536.94,6250.00,1,1,20,120,9401147,0.0000,171624,164952,59,32216.67,1,4,44
204407500,9,83,0,873.84,5400.00,0,0,17,140,16367482,0.0000,220021,209883,72,62916.67,0,4,83
204410500,7,54,0,688.73,5950.00,1,1,21,118,10712306,0.0000,171343,164830,59,41323.81,1,4,51
204415500,5,67,0,490.97,5000.00,1,1,22,144,15734336,0.0000,222926,212656,71,35350.00,1,4,64
204416500,2,56,0,639.17,6150.00,1,1,16,118,8958803,0.0000,172288,165926,59,38350.00,0,4,46
204425500,13,51,0,581.67,6400.00,1,1,27,120,11198103,0.0000,170959,164699,59,34900.00,1,4,49
204430500,15,52,0,560.94,6725.00,1,1,18,96,6648031,0.0000,121293,118736,47,26925.00,1,4,46
204430500,8,49,0,796.67,5100.00,2,2,21,120,10409186,0.0000,171582,165246,58,47800.00,1,4,47
204431500,11,54,0,732.08,6500.00,2,2,15,120,9874154,0.0000,171075,164593,58,43925.00,1,4,51
204437500,12,31,0,668.75,7000.00,1,1,17,96,4998063,0.0000,121664,119012,47,32100.00,1,4,25
204439500,3,24,0,350.00,5100.00,1,1,18,96,4754480,0.0000,121649,118873,47,16800.00,1,4,23
204441500,6,35,0,498.21,6071.43,1,1,18,144,10548147,0.0000,221251,210979,71,35871.43,1,4,35
204443500,1,61,0,658.33,5600.00,2,2,15,120,9527774,0.0000,173973,167177,58,39500.00,1,4,50
204448500,4,37,0,573.06,5000.00,0,0,22,120,9103955,0.0000,172075,165544,60,34383.33,1,4,37
204449500,10,136,0,477.08,4400.00,2,3,0,142,20066128,0.0000,209873,200673,70,34350.00,1,4,39
204456500,14,56,0,582.78,5000.00,3,4,22,112,10393483,0.0000,171678,165005,57,34966.67,0,4,53
204457500,9,87,0,701.88,6550.00,0,2,23,136,17632830,0.0000,220105,209966,72,50535.71,1,4,83
204458500,0,33,0,701.04,4100.00,1,1,15,96,5348642,0.0000,121756,118872,47,33650.00,1,4,33
204465500,5,69,0,679.05,5400.00,1,1,23,144,15526259,0.0000,222995,212719,71,48891.67,1,4,63
204466500,7,23,0,389.58,6625.00,1,1,18,120,6593664,0.0000,171366,164853,59,23375.00,1,4,23
204466500,2,31,0,374.81,4000.00,1,2,18,117,7965192,0.0000,172319,165957,59,22488.89,1,4,31
204475500,13,72,0,721.22,7400.00,1,2,16,118,10542759,0.0000,171031,164768,59,43273.08,1,4,69
204480500,8,82,0,891.30,6000.00,1,1,14,116,11239030,0.0000,171659,165320,59,53477.78,0,4,74
204480500,15,62,0,822.92,7550.00,0,0,19,96,7838232,0.0000,121349,118787,48,39500.00,1,4,51
204481500,11,100,0,1035.83,7400.00,0,0,15,117,12676214,0.0000,171163,164667,60,62150.00,1,4,74
204489500,3,38,0,678.12,6450.00,0,0,21,96,7014732,0.0000,121688,118912,48,32550.00,1,4,39
204491500,6,40,0,367.96,4642.86,2,3,17,139,10760932,0.0000,221290,211017,70,26492.86,1,4,38
204493500,1,55,0,594.17,6100.00,0,0,25,120,11537148,0.0000,174030,167232,60,35650.00,1,4,55
204493500,12,34,0,592.71,4650.00,1,1,21,96,6308547,0.0000,121698,119046,47,28450.00,1,4,34
204498500,4,59,0,707.31,6400.00,1,2,16,115,9602891,0.0000,172133,165592,59,42438.89,0,4,48
204499500,10,194,0,725.69,5300.00,2,2,0,144,20072122,0.0000,209964,200756,70,52250.00,1,4,83
204506500,14,55,0,713.61,6000.00,1,1,23,119,10396948,0.0000,171734,165052,59,42816.67,0,4,47
204507500,9,83,0,676.33,5300.00,0,0,22,142,17010841,0.0000,220188,210049,72,48695.83,1,4,83
204508500,0,32,0,594.10,6000.00,2,2,17,93,5112088,0.0000,121787,118899,46,28516.67,1,4,27
204515500,5,55,0,602.78,5900.00,2,2,19,143,12977352,0.0000,223044,212764,70,43400.00,0,4,45
204516500,7,53,0,756.94,6400.00,1,1,25,119,11871499,0.0000,171419,164906,59,45416.67,1,4,53
204516500,2,51,0,604.86,6100.00,2,2,22,118,10290924,0.0000,172369,166007,58,36291.67,1,4,50
204525500,13,53,0,614.37,5071.43,2,2,18,116,9558186,0.0000,171083,164820,58,36861.90,1,4,52
204530500,15,25,0,547.92,5100.00,1,1,15,96,4395579,0.0000,121373,118811,47,26300.00,1,4,24
204531500,11,36,0,608.33,6100.00,1,1,18,120,8069555,0.0000,171198,164702,59,36500.00,1,4,35
204536500,8,66,0,896.94,8000.00,1,1,24,120,12401358,0.0000,171725,165384,59,53816.67,1,4,64
204539500,3,30,0,599.31,6000.00,1,1,20,96,5708504,0.0000,121717,118941,47,28766.67,1,4,29
204543500,1,82,0,949.72,10700.00,1,1,19,120,10537180,0.0000,174090,167282,59,56983.33,1,4,50
204543500,12,28,0,775.00,8100.00,1,1,18,96,5238678,0.0000,121726,119073,47,37200.00,1,4,27
204544500,6,60,0,689.38,4718.75,1,1,24,144,14984506,0.0000,221351,211077,71,49635.42,1,4,60
204548500,4,52,0,741.94,6166.67,1,1,19,120,8777544,0.0000,172180,165633,59,44516.67,1,4,41
204549500,10,85,0,683.91,4100.00,2,2,18,141,16465064,0.0000,210043,200826,70,49241.67,0,4,70
204556500,14,46,0,576.67,4000.00,1,1,18,119,9904529,0.0000,171780,165097,59,34600.00,0,4,45
204557500,9,83,0,571.08,5700.00,2,3,17,142,14075815,0.0000,220260,210115,70,41117.65,1,4,66
204558500,0,38,0,799.19,7250.00,1,1,10,92,4875539,0.0000,121825,118931,47,38361.11,0,4,32
204565500,5,54,0,689.58,7400.00,1,1,15,144,11278212,0.0000,223099,212817,71,49650.00,1,4,53
204566500,2,34,0,436.39,6100.00,1,1,13,120,6474852,0.0000,172399,166034,59,26183.33,1,4,27
204575500,13,46,0,609.65,4000.00,1,1,17,118,9231278,0.0000,171130,164866,59,36579.17,1,4,46
204581500,11,40,0,434.44,4000.00,0,0,17,118,9224548,0.0000,171239,164743,60,26066.67,1,4,41
204586500,8,50,0,669.72,5700.00,0,0,22,119,10751489,0.0000,171772,165429,60,40183.33,0,4,45
204586500,7,28,0,490.56,6000.00,1,1,18,120,7256528,0.0000,171447,164934,59,29433.33,1,4,28
204588500,15,26,0,517.71,5250.00,1,1,18,96,4990616,0.0000,121399,118836,47,24850.00,1,4,25
204589500,3,36,0,589.58,7500.00,1,1,18,95,5591220,0.0000,121753,118976,47,28300.00,1,4,35
204593500,1,16,0,358.33,4500.00,0,1,10,116,4182239,0.0000,174107,167299,60,21500.00,0,4,17
204593500,12,22,0,592.71,5500.00,1,1,17,96,4525252,0.0000,121748,119095,47,28450.00,1,4,22
204595500,6,37,0,438.19,5000.00,1,1,17,144,11188138,0.0000,221388,211114,71,31550.00,1,4,37
204599500,10,78,0,683.51,5100.00,1,1,13,144,14060112,0.0000,210106,200883,71,49212.50,1,4,62
204601500,4,45,0,624.17,5750.00,1,1,19,120,8448495,0.0000,172225,165676,59,37450.00,1,4,43
204606500,14,38,0,335.00,4100.00,0,1,20,117,9246483,0.0000,171819,165134,60,20100.00,1,4,37
204609500,9,66,0,642.25,4900.00,1,1,24,144,17021946,0.0000,220326,210178,71,46241.67,1,4,63
204614500,0,26,0,556.37,6000.00,1,1,18,96,5114623,0.0000,121851,118957,47,26705.56,1,4,26
204616500,5,44,0,535.42,4000.00,1,1,22,144,11706159,0.0000,223143,212861,71,38550.00,1,4,44
204616500,2,55,0,469.74,5500.00,1,1,25,117,11956326,0.0000,172453,166085,59,28184.31,1,4,51
204627500,13,32,0,506.39,4100.00,1,1,19,120,7419701,0.0000,171162,164898,59,30383.33,1,4,32
204631500,11,37,0,593.33,5100.00,2,2,22,119,9061878,0.0000,171274,164778,58,35600.00,0,4,35
204637000,7,44,0,615.00,5600.00,0,0,23,120,9732487,0.0000,171492,164979,60,36900.00,1,4,45
204637500,8,17,0,454.44,4166.67,1,1,15,120,4963125,0.0000,171788,165445,59,27266.67,1,4,16
204643500,1,19,0,403.33,5500.00,1,1,16,120,5688486,0.0000,174125,167317,59,24200.00,1,4,18
204647500,12,21,0,360.42,4000.00,1,1,16,96,4406947,0.0000,121769,119116,47,17300.00,1,4,21
204648500,6,115,0,701.74,6100.00,1,1,20,144,18159996,0.0000,221487,211197,71,50525.00,1,4,83
204649500,10,172,0,716.44,8600.00,1,1,0,144,20092495,0.0000,210178,200950,71,51583.33,1,4,67
204649500,3,23,0,485.42,5500.00,1,1,16,96,4521565,0.0000,121776,118999,47,23300.00,1,4,23
204649500,15,32,0,495.83,5500.00,1,1,15,96,5348408,0.0000,121431,118868,47,23800.00,1,4,32
204652000,4,32,0,457.92,5100.00,1,1,20,118,8284670,0.0000,172257,165708,59,27475.00,1,4,32
204657500,14,59,0,845.56,9600.00,2,2,22,120,11396396,0.0000,171875,165189,58,50733.33,1,4,55
204659500,9,45,0,563.19,4350.00,1,1,18,141,12191564,0.0000,220371,210220,71,40550.00,1,4,42
204664500,0,29,0,485.42,6600.00,1,1,17,96,5353802,0.0000,121880,118986,47,23300.00,1,4,29
204666500,2,13,0,329.44,5666.67,1,1,11,119,3986215,0.0000,172466,166098,59,19766.67,0,4,13
204667500,5,52,0,570.14,5850.00,3,3,19,144,12134518,0.0000,223193,212911,69,41050.00,1,4,50
204677500,13,43,0,647.50,6100.00,2,2,13,120,7916136,0.0000,171204,164939,58,38850.00,1,4,41
204682500,11,34,0,626.67,6100.00,1,1,18,120,7745418,0.0000,171309,164812,59,37600.00,1,4,34
204687500,8,53,0,609.29,7166.67,4,4,18,117,8769582,0.0000,171836,165484,56,36557.14,1,4,39
204687500,7,33,0,633.33,6100.00,0,0,15,120,7754847,0.0000,171525,165012,60,38000.00,1,4,33
204693500,1,36,0,599.17,5000.00,0,1,16,116,8032032,0.0000,174162,167353,60,35950.00,1,4,36
204697500,12,33,0,802.43,8500.00,1,1,13,94,5360975,0.0000,121802,119149,47,38516.67,1,4,33
204698500,6,69,0,733.80,5500.00,1,1,21,144,16687088,0.0000,221556,211266,71,52833.33,1,4,69
204699500,10,92,0,594.31,5233.33,1,2,15,141,16681239,0.0000,210242,201014,71,42790.48,1,4,69
204699500,3,21,0,576.04,6800.00,1,1,11,94,3570315,0.0000,121797,119020,47,27650.00,1,4,21
204700500,15,33,0,467.71,4100.00,0,0,19,96,5944312,0.0000,121465,118902,48,22450.00,1,4,34
204705000,4,33,0,659.79,6100.00,1,1,20,120,7291863,0.0000,172290,165740,59,39587.50,1,4,32
204707500,14,38,0,480.83,5000.00,1,1,18,120,9086618,0.0000,171914,165228,59,28850.00,1,4,39
204710000,9,67,0,608.33,4900.00,0,0,21,144,15559037,0.0000,220439,210287,72,43800.00,1,4,67
204714500,0,28,0,615.97,6000.00,0,0,18,96,5474080,0.0000,121909,119015,48,29566.67,1,4,29
204717500,2,43,0,590.00,5500.00,1,1,18,120,8638141,0.0000,172509,166140,59,35400.00,1,4,42
204717500,5,64,0,651.62,5900.00,1,1,21,144,14267031,0.0000,223258,212966,71,46916.67,1,4,55
204727500,13,46,0,540.46,5800.00,2,2,17,117,8742899,0.0000,171248,164978,58,32427.78,0,4,39
204733000,11,29,0,466.11,5366.67,0,0,14,119,6593171,0.0000,171339,164842,60,27966.67,1,4,30
204737500,8,43,0,633.88,6357.14,1,1,19,118,9268307,0.0000,171880,165526,59,38032.90,1,4,42
204742500,7,37,0,513.89,6466.67,2,2,19,120,7591466,0.0000,171560,165046,58,30833.33,1,4,34
204743500,1,42,0,597.50,6500.00,0,0,26,120,10042557,0.0000,174204,167394,60,35850.00,1,4,41
204747500,12,35,0,720.37,6277.78,1,1,18,96,6077503,0.0000,121837,119184,47,34577.78,1,4,35
204748500,6,54,0,592.46,5550.00,2,2,12,141,10987280,0.0000,221609,211317,70,42657.14,1,4,51
204749500,10,203,0,670.37,6000.00,3,3,0,144,20103404,0.0000,210287,201056,69,48266.67,1,4,47
204750500,15,33,0,444.10,5000.00,0,0,18,93,5827030,0.0000,121498,118935,48,21316.67,0,4,33
204750500,3,27,0,495.14,8000.00,2,2,16,96,4761325,0.0000,121823,119046,46,23766.67,1,4,26
204755500,4,41,0,514.72,4850.00,1,1,24,120,9945766,0.0000,172331,165781,59,30883.33,1,4,41
204758500,14,49,0,627.36,6100.00,1,1,23,120,10411075,0.0000,171963,165277,59,37641.67,1,4,49
204760000,9,58,0,540.86,4100.00,1,1,17,140,13880658,0.0000,220496,210343,71,38941.67,0,4,56
204767500,2,43,0,528.33,5500.00,1,1,23,120,9803570,0.0000,172552,166183,59,31700.00,1,4,43
204769500,0,24,0,516.67,6100.00,1,1,20,96,5118182,0.0000,121932,119038,47,24800.00,1,4,23
204771500,5,38,0,470.83,5100.00,1,1,24,144,12992172,0.0000,223296,213004,71,33900.00,1,4,38
204777500,13,45,0,666.51,6000.00,1,1,21,118,9734978,0.0000,171293,165021,59,39990.48,1,4,43
204786500,11,35,0,613.33,5600.00,1,1,23,120,9067259,0.0000,171373,164876,59,36800.00,1,4,34
204788500,8,34,0,522.71,6062.50,0,0,15,120,7283911,0.0000,171915,165557,60,31362.50,1,4,31
204793500,1,39,0,574.72,5000.00,0,1,14,117,8035737,0.0000,174243,167433,60,34483.33,1,4,39
204793500,7,30,0,441.11,6600.00,1,1,18,120,7427876,0.0000,171591,165077,59,26466.67,1,4,31
204797500,12,32,0,501.04,5000.00,1,2,19,93,5721600,0.0000,121869,119216,47,24050.00,1,4,32
204798500,6,51,0,613.43,4400.00,0,0,18,140,12257851,0.0000,221662,211368,72,44166.67,0,4,51
204799500,10,121,0,608.80,4500.00,0,0,5,142,17694872,0.0000,210333,201102,72,43833.33,0,4,46
204800500,15,44,0,688.29,7166.67,3,4,20,91,6423333,0.0000,121537,118973,45,33038.10,0,4,38
204803500,3,40,0,645.83,4000.00,1,1,24,96,7620368,0.0000,121864,119087,47,31000.00,1,4,41
204805500,4,31,0,540.00,5000.00,0,0,17,118,7295014,0.0000,172363,165813,60,32400.00,1,4,32
204809500,14,58,0,833.33,5500.00,0,0,21,120,11240619,0.0000,172019,165330,60,50000.00,1,4,53
204810000,9,52,0,551.05,5300.00,1,1,21,140,13673856,0.0000,220548,210392,71,39675.64,0,4,49
204817500,2,45,0,584.44,5100.00,0,0,19,120,9307511,0.0000,172598,166227,60,35066.67,1,4,44
204819500,0,8,0,312.50,5000.00,1,1,7,96,1785639,0.0000,121940,119046,47,15000.00,1,4,8
204822000,5,78,0,525.81,6300.00,0,0,21,144,17043326,0.0000,223375,213077,72,37858.33,1,4,73
204828500,13,41,0,516.18,5437.50,0,0,20,120,9572524,0.0000,171335,165062,60,30970.83,1,4,41
204837500,11,59,0,875.56,6900.00,1,1,19,120,11543654,0.0000,171432,164935,59,52533.33,1,4,59
204839500,8,34,0,488.33,5600.00,2,2,23,120,9106576,0.0000,171947,165589,58,29300.00,1,4,32
204843500,7,59,0,769.17,6000.00,1,1,18,119,10731927,0.0000,171650,165130,59,46150.00,0,4,53
204843500,1,33,0,621.67,7300.00,1,1,24,119,9042305,0.0000,174275,167465,59,37300.00,0,4,32
204847500,12,26,0,489.58,4600.00,1,1,15,96,4888433,0.0000,121895,119242,47,23500.00,1,4,26
204848500,6,45,0,451.39,4500.00,1,1,20,144,11203847,0.0000,221706,211411,71,32500.00,1,4,43
204849500,10,120,0,416.44,4500.00,1,1,6,144,19910992,0.0000,210366,201135,71,29983.33,1,4,38
204850500,15,37,0,1126.74,9750.00,0,0,20,96,6425798,0.0000,121576,119012,48,54083.33,1,4,39
204853500,3,23,0,446.88,6600.00,0,0,11,96,3573019,0.0000,121888,119110,48,21450.00,1,4,23
204855500,4,35,0,362.86,5071.43,0,1,22,117,9286444,0.0000,172398,165848,60,21771.43,1,4,35
204859500,14,37,0,459.17,5750.00,1,1,22,120,9094166,0.0000,172055,165366,59,27550.00,1,4,36
204861500,9,51,0,495.54,4928.57,1,1,24,144,12624991,0.0000,220599,210442,71,35678.57,1,4,50
204868000,2,24,0,334.17,4250.00,1,1,14,118,5319635,0.0000,172621,166250,59,20050.00,1,4,23
204869500,0,34,0,625.00,6000.00,0,0,20,96,6191262,0.0000,121975,119080,48,30000.00,1,4,34
204872000,5,68,0,643.17,5000.00,1,1,19,142,13425587,0.0000,223439,213136,71,46308.33,1,4,59
204884500,13,39,0,436.67,4000.00,1,1,21,120,9244615,0.0000,171373,165100,59,26200.00,1,4,38
204887500,11,47,0,531.67,4100.00,1,1,12,120,7588016,0.0000,171479,164976,59,31900.00,1,4,41
204889500,8,50,0,662.22,6000.00,1,1,19,119,10268229,0.0000,171998,165639,59,39733.33,1,4,50
204893500,7,34,0,403.17,4200.00,1,1,16,118,7761907,0.0000,171684,165163,59,24190.48,1,4,33
204893500,1,42,0,565.00,5700.00,1,1,24,120,10384245,0.0000,174317,167506,59,33900.00,1,4,41
204898500,6,40,0,443.06,4300.00,0,0,18,141,12051586,0.0000,221747,211451,72,31900.00,0,4,40
204899500,12,33,0,421.53,4100.00,1,1,22,96,6440020,0.0000,121928,119275,47,20233.33,1,4,33
204899500,10,89,0,469.44,4000.00,0,1,16,140,15891268,0.0000,210424,201181,72,33800.00,0,4,46
204900500,15,43,0,637.50,5100.00,1,1,22,96,6785009,0.0000,121618,119054,47,30600.00,1,4,42
204904500,3,36,0,543.75,4100.00,1,1,17,96,5122559,0.0000,121923,119145,47,26100.00,1,4,35
204905500,4,64,0,686.62,6400.00,2,3,18,117,11777146,0.0000,172460,165909,58,41196.97,1,4,61
204909500,14,69,0,612.42,6000.00,1,1,12,115,8765514,0.0000,172114,165416,59,36745.24,1,4,50
204911500,9,52,0,462.27,4000.00,1,1,21,142,12628074,0.0000,220651,210494,71,33283.33,1,4,52
204919500,0,27,0,375.00,5800.00,1,1,15,96,4525581,0.0000,122001,119106,47,18000.00,1,4,26
204921500,2,55,0,591.15,5769.23,1,1,22,120,10641735,0.0000,172676,166304,59,35469.23,1,4,54
204922500,5,50,0,427.16,4100.00,2,2,24,144,14708036,0.0000,223488,213184,70,30755.56,1,4,48
204936500,13,40,0,576.67,7000.00,1,1,16,120,8091000,0.0000,171413,165140,59,34600.00,1,4,40
204937500,11,53,0,656.11,5100.00,1,1,20,119,10890164,0.0000,171531,165027,59,39366.67,1,4,51
204939500,8,94,0,1045.83,7400.00,0,0,21,118,13917524,0.0000,172093,165725,60,62750.00,1,4,86
204944000,1,28,0,480.00,4100.00,0,0,17,120,7203460,0.0000,174346,167535,60,28800.00,1,4,29
204944500,7,67,0,907.48,6300.00,0,0,21,120,12720176,0.0000,171752,165225,60,54448.72,1,4,62
204948500,6,81,0,667.07,4833.33,1,1,18,143,15650005,0.0000,221827,211519,71,48029.17,1,4,68
