tick,router_id,flit_in,flit_out,avg_wait,max_wait,buffer_occ,active_vcs,stalls,credits,crossbar,io_ratio,sw_in_arb,sw_out_arb,empty_vcs,total_wait,min_cred,max_cred,credit_sends
271306000,6,52,0,540.80,5055.56,2,2,18,140,16145550,0.0000,297132,283280,70,38937.37,0,4,49
271311500,12,32,0,514.58,6100.00,1,1,19,94,7630188,0.0000,162569,158977,47,24700.00,1,4,33
271319500,15,27,0,807.64,7500.00,1,1,18,96,6651658,0.0000,161854,158384,47,38766.67,1,4,25
271321500,3,33,0,500.35,5600.00,0,1,16,92,7442746,0.0000,162089,158374,48,24016.67,0,4,33
271328500,5,102,0,810.88,7300.00,0,0,14,142,22932534,0.0000,297025,283161,72,58383.33,1,4,80
271332500,8,39,0,689.17,5100.00,3,4,15,117,10889210,0.0000,230870,222246,57,41350.00,1,4,37
271333500,0,53,0,577.99,5500.00,3,3,21,93,9832611,0.0000,162384,158613,45,27743.59,1,4,44
271333500,4,62,0,791.40,5500.00,3,5,21,115,15262921,0.0000,229986,221232,57,47484.07,1,4,57
271333500,11,51,0,782.50,7600.00,1,1,16,120,11260086,0.0000,229890,220806,59,46950.00,1,4,46
271345500,14,33,0,526.67,6000.00,2,2,16,120,9299046,0.0000,230548,221419,58,31600.00,1,4,31
271346500,1,71,0,917.50,7400.00,1,1,26,120,16403649,0.0000,230740,221697,59,55050.00,1,4,62
271347500,13,24,0,400.56,4000.00,1,1,17,119,8815013,0.0000,228995,220386,59,24033.33,0,4,24
271349000,7,47,0,810.97,6600.00,2,2,18,119,12784590,0.0000,229013,220444,58,48658.33,1,4,43
271354500,2,53,0,596.31,4900.00,0,1,22,117,14426281,0.0000,230428,221966,60,35778.57,1,4,55
271355000,10,38,0,597.45,5500.00,2,2,14,140,13422556,0.0000,293272,279655,70,43016.67,1,4,37
271355500,9,36,0,484.72,5750.00,1,1,19,142,14705337,0.0000,296774,282812,71,34900.00,1,4,36
271356000,6,46,0,539.73,4400.00,1,1,20,143,16715086,0.0000,297179,283327,71,38860.71,1,4,47
271362000,12,33,0,605.56,6666.67,0,0,21,96,8108664,0.0000,162603,159011,48,29066.67,1,4,34
271369500,15,49,0,559.03,5333.33,0,0,17,94,9029237,0.0000,161904,158434,48,26833.33,1,4,50
271376500,3,27,0,714.58,6500.00,2,2,16,96,6493887,0.0000,162114,158399,46,34300.00,1,4,25
271380500,5,32,0,411.11,5700.00,1,1,19,144,13026131,0.0000,297056,283192,71,29600.00,1,4,31
271383500,11,60,0,659.31,5250.00,2,3,21,116,15458450,0.0000,229949,220865,58,39558.33,1,4,59
271383500,0,42,0,831.25,9000.00,0,1,11,93,6186546,0.0000,162419,158642,48,39900.00,1,4,29
271386500,4,38,0,844.72,10250.00,2,2,15,120,9292723,0.0000,230025,221268,58,50683.33,1,4,36
271387500,8,53,0,907.50,10800.00,1,1,14,120,10891190,0.0000,230919,222284,59,54450.00,1,4,38
271395500,14,60,0,631.67,4700.00,2,2,18,119,15501753,0.0000,230608,221479,58,37900.00,0,4,60
271397500,13,44,0,432.70,3411.76,2,2,18,116,11902043,0.0000,229038,220429,58,25961.76,1,4,43
271399500,1,29,0,440.00,6700.00,1,1,21,120,11085648,0.0000,230769,221726,59,26400.00,1,4,29
271400500,7,49,0,662.94,5700.00,1,1,22,120,14330383,0.0000,229063,220492,59,39776.19,1,4,48
271404500,2,41,0,514.44,5333.33,0,0,23,119,13097143,0.0000,230469,222007,60,30866.67,1,4,41
271405000,10,79,0,713.43,5100.00,2,2,18,141,19858308,0.0000,293350,279725,70,51366.67,1,4,70
271405500,9,58,0,577.44,4700.00,1,2,20,139,19515885,0.0000,296832,282868,71,41575.76,1,4,56
271406000,6,61,0,650.63,4428.57,1,1,21,143,20118383,0.0000,297240,283386,71,46845.24,1,4,59
271412500,12,34,0,460.66,6000.00,2,2,14,94,6520076,0.0000,162635,159039,46,22111.76,0,4,28
271425500,15,29,0,448.96,4000.00,1,1,21,96,7447073,0.0000,161932,158461,47,21550.00,1,4,27
271430500,5,46,0,504.17,6300.00,0,0,18,144,15293720,0.0000,297103,283239,72,36300.00,1,4,47
271431500,3,39,0,707.29,6600.00,1,1,7,96,4910863,0.0000,162151,158427,47,33950.00,1,4,28
271433500,0,24,0,346.61,4100.00,1,1,17,93,6346130,0.0000,162442,158665,47,16637.50,0,4,23
271433500,11,39,0,620.12,5500.00,1,2,21,115,12590400,0.0000,229989,220905,59,37207.14,1,4,40
271436500,4,45,0,585.38,7400.00,1,1,17,119,13056265,0.0000,230071,221313,59,35123.08,1,4,45
271437500,8,46,0,567.01,7100.00,1,2,14,115,12004598,0.0000,230965,222330,59,34020.83,1,4,46
271445500,14,53,0,723.06,6000.00,1,2,17,117,14176579,0.0000,230662,221532,59,43383.33,1,4,53
271448500,13,56,0,573.68,5366.67,0,0,24,120,15211908,0.0000,229096,220486,60,34420.83,1,4,57
271449500,1,25,0,330.00,4500.00,0,0,17,118,9313051,0.0000,230795,221752,60,19800.00,1,4,26
271450500,7,19,0,390.00,4300.00,1,1,9,120,5733049,0.0000,229082,220510,59,23400.00,1,4,18
271454500,2,45,0,558.33,5700.00,0,0,18,118,12433666,0.0000,230514,222052,60,33500.00,1,4,45
271455500,9,84,0,792.09,7250.00,1,1,22,143,24613693,0.0000,296916,282952,71,57030.56,1,4,84
271456500,10,131,0,821.12,6000.00,1,1,20,144,22381858,0.0000,293458,279813,71,59120.83,1,4,88
271457500,6,81,0,782.99,5900.00,1,1,21,144,22390259,0.0000,297320,283458,71,56375.00,1,4,72
271462500,12,44,0,752.08,7000.00,1,1,19,96,9066454,0.0000,162680,159082,47,36100.00,1,4,43
271475500,15,18,0,554.17,5500.00,0,0,12,95,4437223,0.0000,161951,158480,48,26600.00,0,4,19
271480500,5,72,0,625.35,5100.00,2,2,25,141,21245499,0.0000,297173,283309,70,45025.00,1,4,70
271481500,3,25,0,503.12,5000.00,1,1,13,92,5545348,0.0000,162176,158452,47,24150.00,1,4,25
271483500,11,35,0,727.15,7300.00,1,1,16,114,9720522,0.0000,230024,220940,59,43629.17,0,4,35
271484500,0,19,0,353.82,4250.00,1,1,16,96,5236277,0.0000,162461,158684,47,16983.33,1,4,19
271486500,4,56,0,664.72,6000.00,1,2,25,118,17043398,0.0000,230127,221369,59,39883.33,1,4,56
271487500,8,61,0,764.26,6346.15,2,2,22,116,13786193,0.0000,231025,222382,58,45855.68,0,4,52
271498500,13,62,0,568.33,5600.00,0,0,27,118,18302833,0.0000,229158,220548,60,34100.00,1,4,62
271499500,1,37,0,530.71,5142.86,1,1,19,118,11531944,0.0000,230831,221788,59,31842.86,1,4,36
271500500,7,69,0,948.33,6250.00,0,0,15,119,15438345,0.0000,229152,220580,60,56900.00,1,4,70
271501500,14,31,0,456.39,4000.00,1,1,18,120,9748086,0.0000,230693,221562,59,27383.33,1,4,30
271505500,9,56,0,562.27,4850.00,0,0,22,144,20091706,0.0000,296973,283009,72,40483.33,1,4,57
271506500,2,30,0,476.67,6100.00,1,1,15,120,9104735,0.0000,230543,222081,59,28600.00,1,4,29
271507500,10,41,0,476.39,4100.00,1,1,22,144,16230384,0.0000,293499,279852,71,34300.00,1,4,39
271508500,6,63,0,660.65,5100.00,1,1,18,144,18710567,0.0000,297383,283521,71,47566.67,1,4,63
271512500,12,39,0,694.10,7400.00,1,1,18,92,8591499,0.0000,162719,159121,47,33316.67,1,4,39
271525500,15,18,0,420.83,7200.00,1,1,13,96,4596206,0.0000,161968,158497,47,20200.00,1,4,17
271530500,5,71,0,641.77,4550.00,1,1,24,141,22667485,0.0000,297245,283380,71,46207.14,1,4,71
271532500,3,36,0,853.12,7000.00,1,1,20,96,8082017,0.0000,162212,158485,47,40950.00,1,4,33
271533500,11,34,0,681.94,6000.00,1,1,20,117,10826806,0.0000,230057,220970,59,40916.67,0,4,30
271534500,0,41,0,643.15,5000.00,0,1,16,89,8252514,0.0000,162503,158725,48,30871.43,0,4,41
271536500,4,43,0,552.31,5300.00,1,1,18,119,11512248,0.0000,230170,221411,59,33138.89,1,4,42
271537500,8,42,0,601.85,7500.00,1,1,15,120,10675237,0.0000,231068,222418,59,36111.11,1,4,36
271549500,1,72,0,657.14,5461.54,1,1,23,120,17080316,0.0000,230902,221858,59,39428.21,1,4,70
271550500,13,47,0,435.83,5450.00,1,1,16,120,12572460,0.0000,229204,220590,59,26150.00,1,4,42
271550500,7,23,0,533.33,6300.00,1,1,14,120,7720701,0.0000,229174,220602,59,32000.00,1,4,22
271553500,14,32,0,580.83,7500.00,1,1,17,120,10857394,0.0000,230725,221594,59,34850.00,1,4,32
271555500,9,72,0,791.67,5100.00,2,3,17,139,21511390,0.0000,297043,283079,70,57000.00,1,4,70
271556500,2,67,0,646.02,5400.00,1,1,21,118,15547832,0.0000,230610,222145,59,38761.36,1,4,64
271557500,10,103,0,504.56,6500.00,1,3,16,139,22390528,0.0000,293568,279919,71,36328.57,0,4,72
271558500,6,102,0,605.76,5131.58,3,4,24,138,24953576,0.0000,297480,283608,69,43614.91,1,4,87
271567500,12,25,0,499.31,5100.00,2,2,21,96,7001871,0.0000,162743,159145,46,23966.67,1,4,24
271576500,15,23,0,487.50,7000.00,0,0,14,96,5864893,0.0000,161992,158521,48,23400.00,1,4,24
271580500,5,66,0,545.94,5100.00,1,1,24,143,21539446,0.0000,297311,283445,71,39307.69,1,4,65
271583000,3,25,0,537.50,7500.00,0,0,15,96,6339950,0.0000,162238,158510,48,25800.00,1,4,25
271584500,0,36,0,747.22,8500.00,1,1,22,96,8889673,0.0000,162538,158760,47,35866.67,1,4,35
271586500,4,49,0,741.60,6812.50,1,1,18,117,11957510,0.0000,230219,221458,59,44495.83,0,4,47
271586500,11,18,0,417.78,6666.67,1,1,14,120,6629377,0.0000,230075,220987,59,25066.67,1,4,17
271587500,8,65,0,728.47,6000.00,0,0,16,119,13569275,0.0000,231132,222471,60,43708.33,1,4,53
271600500,7,25,0,545.00,5100.00,1,1,17,119,9265861,0.0000,229199,220627,59,32700.00,0,4,25
271600500,13,76,0,623.06,4900.00,0,0,18,120,16547237,0.0000,229281,220664,60,37383.33,1,4,74
271601500,1,40,0,532.78,5500.00,1,1,20,120,11537735,0.0000,230941,221896,59,31966.67,1,4,38
271603500,14,50,0,481.67,5100.00,2,2,25,120,14626915,0.0000,230774,221643,58,28900.00,1,4,49
271605500,9,64,0,632.06,5083.33,1,1,20,140,20100981,0.0000,297108,283144,71,45508.33,1,4,65
271606500,2,46,0,433.33,5100.00,2,2,20,120,12885728,0.0000,230655,222189,58,26000.00,1,4,44
271607500,10,163,0,578.21,5100.00,1,1,1,141,27994863,0.0000,293639,279990,71,41630.95,1,4,71
271608500,6,83,0,588.06,6200.00,3,3,19,139,20138658,0.0000,297560,283678,69,42340.34,0,4,70
271619500,12,20,0,512.50,7400.00,1,1,13,96,5252216,0.0000,162764,159166,47,24600.00,1,4,21
271630500,5,61,0,539.47,4900.00,1,1,24,144,20693724,0.0000,297372,283506,71,38841.67,1,4,61
271630500,15,23,0,527.08,6000.00,1,1,17,96,6024241,0.0000,162014,158543,47,25300.00,1,4,22
271633000,3,26,0,450.00,6000.00,0,0,17,96,6816528,0.0000,162264,158536,48,21600.00,1,4,26
271634500,0,15,0,394.79,5200.00,0,0,9,93,3969193,0.0000,162554,158776,48,18950.00,1,4,16
271636500,4,38,0,757.54,6300.00,0,0,14,118,10409427,0.0000,230258,221497,60,45452.38,1,4,39
271637500,8,55,0,684.17,7000.00,0,1,13,114,10902133,0.0000,231186,222518,60,41050.00,1,4,47
271642500,11,20,0,435.00,5000.00,1,1,13,120,6850938,0.0000,230095,221007,59,26100.00,1,4,20
271650500,7,26,0,561.67,5100.00,1,2,11,117,7281117,0.0000,229225,220652,59,33700.00,0,4,25
271650500,13,39,0,295.56,3933.33,2,2,22,118,12358216,0.0000,229317,220699,58,17733.33,1,4,35
271651500,1,42,0,480.08,6204.55,1,2,22,116,13536899,0.0000,230983,221938,59,28804.55,1,4,42
271653500,14,45,0,525.00,4500.00,0,0,21,120,11970275,0.0000,230821,221690,60,31500.00,1,4,47
271655500,9,68,0,493.10,4650.00,0,1,19,141,18406276,0.0000,297176,283208,72,35502.94,1,4,64
271656500,2,42,0,488.33,5200.00,0,0,19,119,13110534,0.0000,230699,222233,60,29300.00,0,4,44
271657500,10,70,0,720.70,4100.00,1,2,20,142,22121841,0.0000,293709,280059,71,51890.48,1,4,69
271659000,6,57,0,734.03,5100.00,1,1,20,144,17873648,0.0000,297619,283734,71,52850.00,1,4,56
271669500,12,28,0,627.78,5500.00,1,1,18,95,7163168,0.0000,162792,159194,47,30133.33,0,4,28
271680500,15,27,0,753.12,8500.00,0,0,16,95,6976537,0.0000,162042,158571,48,36150.00,0,4,28
271682500,5,51,0,541.20,5700.00,1,1,24,144,20130793,0.0000,297423,283557,71,38966.67,1,4,51
271684500,3,32,0,834.03,6000.00,0,0,14,96,7134838,0.0000,162296,158567,48,40033.33,1,4,31
271687500,0,28,0,531.25,5100.00,1,1,18,96,6827944,0.0000,162581,158803,47,25500.00,1,4,27
271689500,4,47,0,620.56,5000.00,1,1,22,120,13069600,0.0000,230304,221542,59,37233.33,1,4,45
271690500,8,46,0,588.89,4000.00,1,1,30,120,15577824,0.0000,231231,222563,59,35333.33,1,4,45
271692500,11,58,0,922.22,7500.00,1,1,16,117,12157168,0.0000,230153,221063,59,55333.33,1,4,56
271700500,13,38,0,400.73,5100.00,1,1,23,118,12139521,0.0000,229356,220735,59,24043.75,0,4,36
271700500,7,48,0,896.32,6500.00,0,1,18,117,12137237,0.0000,229274,220699,60,53779.17,1,4,47
271702500,1,62,0,642.50,6312.50,0,0,23,120,14871820,0.0000,231046,221991,60,38550.00,1,4,53
271703500,14,61,0,700.00,5500.00,1,1,18,116,15076788,0.0000,230881,221748,59,42000.00,1,4,58
271705500,9,60,0,810.71,5375.00,2,2,16,138,18693576,0.0000,297234,283266,70,58370.83,0,4,58
271706500,2,46,0,812.04,5500.00,1,3,13,117,11779483,0.0000,230744,222276,59,48722.22,0,4,43
271707500,10,72,0,769.91,7500.00,0,0,15,138,19606305,0.0000,293782,280120,72,55433.33,0,4,61
271709000,6,71,0,678.94,6500.00,1,1,12,141,15322708,0.0000,297675,283777,71,48883.33,1,4,43
271719500,12,31,0,406.25,4000.00,1,1,22,96,8438195,0.0000,162823,159225,47,19500.00,1,4,31
271730500,15,43,0,667.71,5750.00,1,1,22,93,9356970,0.0000,162084,158613,47,32050.00,0,4,42
271733500,5,61,0,692.36,6700.00,1,1,22,144,19850951,0.0000,297484,283613,71,49850.00,1,4,56
271734500,3,40,0,757.64,6250.00,2,2,16,94,7770780,0.0000,162334,158605,46,36366.67,1,4,38
271737500,0,39,0,541.67,5100.00,1,1,16,96,7941139,0.0000,162620,158842,47,26000.00,1,4,39
271740500,4,40,0,520.83,5000.00,0,0,22,120,13293765,0.0000,230345,221583,60,31250.00,1,4,41
271741500,8,32,0,511.11,5100.00,0,0,23,120,12241921,0.0000,231264,222596,60,30666.67,1,4,33
271743500,11,63,0,792.60,5800.00,0,0,23,120,17466407,0.0000,230217,221124,60,47555.88,1,4,61
271750500,13,47,0,582.73,6100.00,1,1,20,118,13687062,0.0000,229402,220779,59,34963.89,1,4,44
271750500,7,50,0,832.22,6500.00,1,1,26,118,14567667,0.0000,229322,220746,59,49933.33,1,4,47
271752500,1,62,0,710.00,7700.00,1,1,18,117,15763419,0.0000,231107,222050,59,42600.00,1,4,59
271753500,14,51,0,443.89,5833.33,0,0,24,118,15745814,0.0000,230933,221799,60,26633.33,1,4,51
271755500,9,42,0,646.53,7000.00,0,1,18,141,15864052,0.0000,297278,283307,72,46550.00,1,4,41
271757500,10,54,0,520.37,5100.00,1,1,24,141,17088917,0.0000,293835,280170,71,37466.67,1,4,50
271757500,2,46,0,950.00,12500.00,0,0,23,120,15338831,0.0000,230791,222323,60,57000.00,1,4,47
271759000,6,51,0,609.03,7250.00,1,1,23,141,19014620,0.0000,297726,283827,71,43850.00,1,4,50
271769500,12,43,0,558.25,6062.50,3,3,14,93,7006540,0.0000,162857,159255,45,26795.83,1,4,30
271780500,15,30,0,664.58,5100.00,1,1,21,96,8090084,0.0000,162114,158643,47,31900.00,1,4,30
271783500,5,53,0,667.13,6100.00,1,1,24,144,20705624,0.0000,297537,283666,71,48033.33,1,4,53
271784500,3,28,0,478.47,4800.00,1,1,18,96,7137933,0.0000,162363,158633,47,22966.67,1,4,28
271790500,4,30,0,628.61,4900.00,0,0,18,120,9750352,0.0000,230375,221612,60,37716.67,1,4,29
271791500,8,34,0,509.44,5500.00,1,1,15,120,9572358,0.0000,231297,222629,59,30566.67,1,4,33
271793500,11,36,0,501.55,5642.86,0,1,20,116,12162810,0.0000,230253,221160,60,30092.86,0,4,36
271793500,0,22,0,625.00,6500.00,2,2,16,96,5877594,0.0000,162641,158863,46,30000.00,1,4,21
271800500,13,31,0,605.28,6700.00,0,1,19,117,10818941,0.0000,229434,220811,60,36316.67,1,4,32
271800500,7,29,0,425.00,5800.00,1,1,20,120,10817304,0.0000,229351,220775,59,25500.00,1,4,29
271804000,14,33,0,518.33,6400.00,0,0,19,120,10868934,0.0000,230966,221831,60,31100.00,1,4,32
271804500,1,22,0,530.00,7100.00,1,1,16,120,8216280,0.0000,231129,222072,59,31800.00,1,4,22
271806500,9,57,0,668.06,5700.00,1,1,19,144,15866494,0.0000,297333,283352,71,48100.00,1,4,45
271807500,2,33,0,404.07,4000.00,1,2,18,117,11116900,0.0000,230823,222355,59,24244.44,1,4,32
271808500,10,39,0,556.48,5100.00,1,1,23,144,16251001,0.0000,293874,280208,71,40066.67,1,4,38
271809000,6,57,0,572.42,5375.00,1,1,18,140,18450636,0.0000,297783,283884,71,41213.89,0,4,57
271820500,12,34,0,865.28,8500.00,1,1,15,96,6211522,0.0000,162887,159281,47,41533.33,1,4,26
271833500,5,41,0,413.89,4500.00,1,1,19,143,16170161,0.0000,297578,283706,71,29800.00,1,4,40
271837500,3,31,0,485.42,6500.00,1,1,19,96,7456479,0.0000,162394,158664,47,23300.00,1,4,31
271837500,15,36,0,568.06,6166.67,1,1,21,96,8885042,0.0000,162150,158679,47,27266.67,1,4,36
271841500,8,32,0,517.78,6100.00,0,0,16,119,9796398,0.0000,231330,222662,60,31066.67,0,4,33
271841500,4,39,0,513.89,6000.00,0,0,22,120,11746478,0.0000,230414,221649,60,30833.33,1,4,37
271843500,11,49,0,567.64,5125.00,0,0,23,120,14155635,0.0000,230301,221203,60,34058.33,1,4,43
271850500,7,43,0,592.22,4900.00,0,0,19,120,11260695,0.0000,229395,220819,60,35533.33,1,4,44
271851500,0,28,0,470.83,5400.00,1,1,13,96,5878550,0.0000,162670,158892,47,22600.00,1,4,29
271854500,1,25,0,341.67,6300.00,0,0,14,117,8439227,0.0000,231155,222097,60,20500.00,1,4,25
271855500,13,19,0,393.33,4500.00,1,1,14,120,6403751,0.0000,229452,220828,59,23600.00,1,4,17
271856500,9,56,0,634.72,4100.00,0,0,15,142,18419587,0.0000,297390,283408,72,45700.00,0,4,56
271856500,14,46,0,604.72,6233.33,1,1,21,120,12645663,0.0000,231011,221875,59,36283.33,1,4,44
271857500,2,39,0,419.55,4100.00,2,2,26,120,12675464,0.0000,230861,222393,58,25172.73,1,4,38
271858500,10,92,0,654.86,5600.00,0,0,13,142,24101340,0.0000,293947,280281,72,47150.00,0,4,78
271859500,6,57,0,548.23,5100.00,0,0,20,143,19022069,0.0000,297841,283941,72,39472.73,0,4,57
271870500,12,24,0,432.29,6150.00,2,2,12,95,5415962,0.0000,162910,159304,46,20750.00,0,4,23
271883500,5,34,0,425.93,5100.00,1,1,16,142,13618739,0.0000,297612,283740,71,30666.67,1,4,34
271887500,15,24,0,548.96,5600.00,1,1,8,92,4760710,0.0000,162174,158703,47,26350.00,1,4,24
271887500,3,26,0,654.86,6600.00,1,1,13,96,5871078,0.0000,162420,158690,47,31433.33,1,4,26
271891500,4,42,0,697.50,7000.00,1,1,15,119,10418267,0.0000,230455,221681,59,41850.00,0,4,32
271892500,8,49,0,891.67,8000.00,1,1,19,120,12693064,0.0000,231376,222707,59,53500.00,1,4,45
271896500,11,65,0,697.92,5000.00,2,2,21,120,15265109,0.0000,230363,221260,58,41875.00,1,4,57
271900500,7,46,0,682.50,5500.00,1,1,17,118,12808778,0.0000,229440,220863,59,40950.00,1,4,44
271901500,0,46,0,653.12,6500.00,1,1,17,96,8104424,0.0000,162714,158927,47,31350.00,1,4,35
271906500,14,39,0,588.33,4100.00,1,1,23,120,13091796,0.0000,231050,221914,59,35300.00,1,4,39
271907500,13,24,0,472.78,5000.00,1,1,17,120,8612799,0.0000,229476,220852,59,28366.67,1,4,24
271908500,10,159,0,486.81,4400.00,2,2,12,144,27189861,0.0000,293996,280324,70,35050.00,1,4,53
271908500,9,58,0,630.56,4400.00,1,1,17,144,17006248,0.0000,297447,283463,71,45400.00,1,4,55
271908500,1,35,0,422.22,5000.00,1,1,21,120,11327940,0.0000,231189,222131,59,25333.33,1,4,34
271910500,6,26,0,404.17,5400.00,0,0,17,144,10790267,0.0000,297867,283967,72,29100.00,1,4,26
271914500,2,31,0,331.11,4166.67,1,1,14,120,8451615,0.0000,230893,222422,59,19866.67,1,4,29
271920500,12,24,0,427.78,5600.00,2,2,13,96,5098152,0.0000,162934,159328,46,20533.33,1,4,24
271933500,5,29,0,385.88,4333.33,3,3,15,144,10782635,0.0000,297639,283767,69,27783.33,1,4,27
271937500,15,37,0,653.39,5600.00,0,0,21,94,9047123,0.0000,162212,158741,48,31362.50,1,4,38
271939500,3,28,0,406.25,5000.00,1,1,16,96,6983082,0.0000,162448,158718,47,19500.00,1,4,28
271941500,4,30,0,532.50,6100.00,2,3,13,115,8202690,0.0000,230484,221710,58,31950.00,1,4,29
271942500,8,59,0,772.50,7000.00,1,1,24,118,15813965,0.0000,231433,222762,59,46350.00,1,4,55
271951500,0,28,0,626.04,7100.00,1,1,16,94,6993395,0.0000,162742,158955,47,30050.00,1,4,28
271951500,11,37,0,452.22,4433.33,1,1,20,120,11285360,0.0000,230401,221298,59,27133.33,1,4,38
271952500,7,21,0,395.00,6000.00,1,1,18,120,8614089,0.0000,229461,220884,59,23700.00,1,4,21
271956500,14,58,0,554.72,6100.00,0,1,17,117,12428626,0.0000,231107,221963,60,33283.33,1,4,49
271957500,13,47,0,436.11,5050.00,1,2,15,118,10380903,0.0000,229512,220886,59,26166.67,1,4,34
271958500,10,177,0,456.02,6100.00,1,1,0,140,28034586,0.0000,294042,280370,71,32833.33,0,4,46
271958500,1,46,0,673.06,9100.00,1,1,18,118,13551340,0.0000,231235,222175,59,40383.33,1,4,44
271959000,9,47,0,518.87,5458.33,1,1,21,142,17576247,0.0000,297494,283509,71,37358.33,1,4,46
271960500,6,68,0,616.26,5000.00,4,4,14,141,15903508,0.0000,297930,284020,68,44370.83,1,4,53
271964500,2,47,0,539.17,4100.00,0,0,12,119,11789591,0.0000,230941,222468,60,32350.00,1,4,46
271970500,12,23,0,427.78,5600.00,1,1,14,96,5258273,0.0000,162958,159352,47,20533.33,1,4,24
271983500,5,54,0,583.33,6600.00,1,1,22,144,18446778,0.0000,297695,283818,71,42000.00,1,4,51
271989500,3,41,0,667.92,6000.00,1,3,12,93,7936885,0.0000,162489,158759,47,32060.12,1,4,41
271991500,4,40,0,634.42,6437.50,0,1,17,116,11973460,0.0000,230526,221751,60,38065.28,0,4,41
271992500,8,31,0,523.33,5300.00,1,2,16,117,9133799,0.0000,231464,222792,59,31400.00,1,4,30
271996500,15,18,0,379.17,5000.00,2,2,16,96,5079985,0.0000,162228,158757,46,18200.00,1,4,16
272001500,11,59,0,837.87,5222.22,2,2,18,118,15050167,0.0000,230459,221355,58,50272.22,1,4,57
272001500,0,39,0,685.32,5428.57,0,1,20,93,9220510,0.0000,162782,158995,48,32895.24,1,4,40
272002500,7,46,0,655.83,5800.00,2,2,17,120,12591754,0.0000,229506,220929,58,39350.00,1,4,45
272007500,13,42,0,515.00,5100.00,1,1,19,118,11708072,0.0000,229554,220925,59,30900.00,0,4,39
272008000,14,36,0,578.33,7300.00,0,0,23,120,12430866,0.0000,231143,221998,60,34700.00,1,4,35
272008500,10,122,0,589.58,6300.00,1,1,5,144,22711894,0.0000,294102,280427,71,42450.00,1,4,57
272008500,1,31,0,310.96,4807.69,0,0,15,120,9331995,0.0000,231265,222204,60,18657.69,1,4,29
272009000,9,46,0,616.20,6100.00,1,1,18,138,15027207,0.0000,297540,283554,71,44366.67,0,4,45
272010500,6,47,0,636.79,6625.00,0,0,16,143,13065999,0.0000,297976,284061,72,45848.81,0,4,41
272014500,2,34,0,537.92,4600.00,1,1,19,119,10234290,0.0000,230973,222499,59,32275.00,0,4,31
272022500,12,27,0,518.75,4400.00,1,1,17,96,6852777,0.0000,162985,159379,47,24900.00,1,4,27
272033500,5,32,0,514.35,6600.00,2,2,23,144,14759394,0.0000,297726,283849,70,37033.33,1,4,31
272039500,3,35,0,690.62,6800.00,2,2,13,93,7144930,0.0000,162523,158792,46,33150.00,1,4,33
272041500,4,29,0,537.44,5500.00,1,1,14,118,7761786,0.0000,230554,221777,59,32246.15,1,4,26
272042500,8,44,0,689.17,5750.00,1,1,21,119,13146032,0.0000,231508,222834,59,41350.00,1,4,42
272048500,15,28,0,583.33,7500.00,1,1,15,96,6668460,0.0000,162257,158786,47,28000.00,1,4,29
272051500,0,20,0,573.61,8083.33,1,1,12,94,4770106,0.0000,162801,159014,47,27533.33,1,4,19
272052500,11,29,0,664.17,6500.00,0,0,19,120,10625841,0.0000,230490,221386,60,39850.00,1,4,31
272052500,7,17,0,454.44,4100.00,0,0,12,120,6186308,0.0000,229525,220948,60,27266.67,1,4,19
272058500,1,44,0,635.28,5000.00,0,0,20,117,13555745,0.0000,231309,222248,60,38116.67,0,4,44
272058500,10,64,0,648.61,5500.00,0,1,13,141,16266337,0.0000,294167,280479,72,46700.00,1,4,52
272058500,13,37,0,640.83,7900.00,1,1,21,120,11709963,0.0000,229591,220959,59,38450.00,1,4,34
272059000,9,43,0,472.80,5875.00,2,2,21,138,15596486,0.0000,297581,283593,70,34041.67,1,4,39
272060500,6,50,0,585.65,6700.00,1,1,19,143,17045174,0.0000,298025,284109,71,42166.67,1,4,48
272060500,14,64,0,798.33,7000.00,1,1,20,120,12655485,0.0000,231205,222052,59,47900.00,1,4,54
272064500,2,62,0,646.67,4850.00,0,1,16,117,14909427,0.0000,231036,222558,60,38800.00,1,4,59
272072500,12,29,0,576.93,6000.00,0,1,17,93,7491552,0.0000,163015,159409,48,27692.86,1,4,30
272085500,5,60,0,562.04,4966.67,1,1,22,144,18735747,0.0000,297787,283904,71,40466.67,1,4,55
272090000,3,38,0,695.14,6000.00,0,0,19,94,8734686,0.0000,162563,158832,48,33366.67,1,4,40
272092500,8,34,0,587.22,6700.00,1,1,18,120,10696902,0.0000,231542,222867,59,35233.33,1,4,33
272094500,4,33,0,566.59,7428.57,2,2,20,120,11311547,0.0000,230586,221809,58,33995.24,1,4,32
272098500,15,54,0,902.60,7000.00,0,0,18,93,9846121,0.0000,162312,158835,48,43325.00,1,4,49
272102500,0,20,0,399.31,3200.00,1,1,11,96,4929769,0.0000,162821,159034,47,19166.67,1,4,20
272102500,7,63,0,643.89,5500.00,1,1,19,119,14363459,0.0000,229586,221004,59,38633.33,1,4,56
272103500,11,57,0,902.50,6500.00,1,1,27,120,16606059,0.0000,230546,221440,59,54150.00,1,4,54
272108500,13,60,0,702.78,6600.00,1,1,24,118,15469185,0.0000,229651,221019,59,42166.67,1,4,60
272108500,10,102,0,558.10,4500.00,1,2,9,142,25244531,0.0000,294198,280510,71,40183.33,1,4,36
