tick,router_id,flit_in,flit_out,avg_wait,max_wait,buffer_occ,active_vcs,stalls,credits,crossbar,io_ratio,sw_in_arb,sw_out_arb,empty_vcs,total_wait,min_cred,max_cred,credit_sends
212123500,11,143,0,1225.97,9200.00,0,0,14,120,13160629,0.0000,172704,166627,60,73558.33,1,4,78
212124000,14,69,0,758.75,7000.00,0,0,21,118,12898690,0.0000,174317,167551,60,45525.00,0,4,67
212127000,10,470,0,535.88,5300.00,5,5,0,144,18563513,0.0000,193183,185651,67,38583.33,1,4,45
212134500,2,20,0,401.67,4500.00,1,1,16,120,5777207,0.0000,176450,169927,59,24100.00,1,4,18
212135500,6,45,0,484.95,6300.00,1,1,24,144,13071586,0.0000,224664,214310,71,34916.67,1,4,43
212140500,1,55,0,496.11,6366.67,0,0,21,120,11218865,0.0000,179674,172623,60,29766.67,1,4,50
212141500,9,63,0,638.08,5100.00,0,0,22,143,15763322,0.0000,223235,213049,72,45941.67,0,4,61
212142500,8,54,0,757.96,6600.00,1,1,22,118,11853981,0.0000,175654,169369,59,45477.78,1,4,53
212144500,7,56,0,740.56,6000.00,1,1,22,120,9971439,0.0000,175559,169030,59,44433.33,1,4,49
212148500,3,22,0,375.00,5500.00,1,1,13,96,3786730,0.0000,124982,122161,47,18000.00,1,4,21
212149500,5,61,0,654.17,5100.00,2,2,27,144,16465347,0.0000,230169,219567,70,47100.00,1,4,60
212150500,12,45,0,641.67,4433.33,0,0,30,96,8743916,0.0000,125886,123176,48,30800.00,1,4,44
212150500,4,39,0,496.11,5700.00,1,1,27,120,10751011,0.0000,177365,170669,59,29766.67,1,4,37
212157500,15,48,0,729.14,5500.00,1,2,19,93,7090639,0.0000,124901,122270,47,34998.70,1,4,42
212168500,13,50,0,709.17,6100.00,1,1,23,120,11086141,0.0000,177139,170578,59,42550.00,1,4,49
212173500,0,28,0,645.83,8100.00,1,1,20,96,5641976,0.0000,125570,122664,47,31000.00,1,4,28
212175500,11,27,0,523.06,6100.00,1,1,17,120,6665609,0.0000,172730,166652,59,31383.33,1,4,25
212177000,10,537,0,496.30,4500.00,4,4,0,141,18566533,0.0000,193217,185684,68,35733.33,1,4,38
212185500,6,40,0,516.20,5500.00,0,0,18,144,10716555,0.0000,224705,214350,72,37166.67,1,4,40
212185500,14,40,0,496.67,5000.00,1,1,24,120,9886620,0.0000,174355,167588,59,29800.00,1,4,37
212186500,2,17,0,271.67,5300.00,1,1,13,120,5098098,0.0000,176467,169944,59,16300.00,1,4,17
212191500,9,38,0,473.61,4100.00,0,0,20,141,11079531,0.0000,223273,213087,72,34100.00,1,4,38
212191500,1,12,0,185.00,3000.00,1,1,10,120,3625214,0.0000,179685,172634,59,11100.00,1,4,11
212192500,8,29,0,666.11,5100.00,1,1,17,119,6944731,0.0000,175683,169398,59,39966.67,0,4,29
212194500,7,35,0,615.83,5900.00,0,0,19,120,8452408,0.0000,175595,169066,60,36950.00,1,4,36
212198500,3,21,0,224.78,6289.47,0,1,14,93,4398195,0.0000,125004,122183,48,10789.47,1,4,22
212199500,5,55,0,532.87,4300.00,0,0,20,144,13614911,0.0000,230226,219624,72,38366.67,1,4,57
212201500,12,12,0,460.42,6000.00,0,0,8,96,2340475,0.0000,125898,123188,48,22100.00,1,4,12
212203500,4,31,0,589.72,5000.00,1,1,17,120,7851534,0.0000,177396,170700,59,35383.33,1,4,31
212207500,15,25,0,659.38,6500.00,0,1,13,93,4524468,0.0000,124927,122296,48,31650.00,1,4,26
212218500,13,37,0,559.17,5200.00,0,0,11,116,7335618,0.0000,177177,170615,60,33550.00,0,4,37
212225000,0,28,0,502.08,4000.00,1,1,16,96,5275172,0.0000,125598,122691,47,24100.00,1,4,27
212226500,11,70,0,833.61,7500.00,0,0,18,120,10667846,0.0000,172801,166715,60,50016.67,1,4,63
212227000,10,397,0,488.29,4400.00,3,3,0,144,18570530,0.0000,193265,185731,69,35157.14,1,4,62
212235500,6,83,0,636.03,5833.33,3,4,21,139,15864328,0.0000,224783,214413,69,45794.44,1,4,63
212235500,14,68,0,575.91,5500.00,1,2,16,116,10727418,0.0000,174423,167646,59,34554.76,1,4,58
212236500,2,32,0,337.22,4000.00,4,4,13,117,6968304,0.0000,176496,169973,56,20233.33,1,4,29
212241500,9,66,0,644.44,6000.00,0,1,21,142,15131328,0.0000,223339,213151,72,46400.00,1,4,64
212241500,1,54,0,687.41,5100.00,1,2,20,116,11913469,0.0000,179739,172687,59,41244.44,1,4,53
212243500,8,63,0,921.11,7900.00,1,1,22,120,12029462,0.0000,175742,169454,59,55266.67,1,4,56
212244500,7,77,0,804.29,6900.00,0,1,26,116,13697549,0.0000,175672,169143,60,48257.14,1,4,77
212248500,3,31,0,621.53,7833.33,1,1,22,94,6109883,0.0000,125034,122213,47,29833.33,0,4,30
212250000,5,93,0,647.39,5928.57,1,1,17,142,17133602,0.0000,230310,219701,71,46611.90,1,4,77
212252500,12,41,0,779.17,6100.00,0,0,22,96,7515855,0.0000,125939,123229,48,37400.00,1,4,41
212253500,4,48,0,868.33,8900.00,0,0,24,120,12121649,0.0000,177445,170749,60,52100.00,1,4,49
212257500,15,50,0,945.49,7200.00,0,0,21,95,8073303,0.0000,124977,122346,48,45383.33,1,4,50
212268500,13,80,0,683.61,8200.00,0,0,22,120,12116118,0.0000,177256,170679,60,41016.67,1,4,64
212275000,0,20,0,575.35,8916.67,1,1,9,94,2944848,0.0000,125618,122711,47,27616.67,0,4,20
212277000,10,348,0,639.12,5400.00,3,3,0,142,18575800,0.0000,193314,185780,69,46016.67,1,4,54
212280500,11,28,0,520.00,7100.00,1,1,19,120,7002630,0.0000,172828,166741,59,31200.00,1,4,26
212285500,14,89,0,793.75,5625.00,1,1,18,114,12576283,0.0000,174507,167724,59,47625.00,1,4,78
212285500,6,88,0,754.05,6400.00,1,3,23,136,17585343,0.0000,224872,214495,71,54291.67,0,4,82
212291500,1,13,0,383.33,4500.00,0,0,13,120,4490049,0.0000,179753,172701,60,23000.00,1,4,14
212291500,9,59,0,672.45,8750.00,2,2,20,140,14282849,0.0000,223396,213207,70,48416.67,1,4,56
212293500,8,37,0,760.83,5500.00,1,1,23,117,9490451,0.0000,175779,169491,59,45650.00,0,4,37
212294500,7,25,0,584.17,7500.00,1,1,13,118,5920436,0.0000,175696,169166,59,35050.00,1,4,23
212295500,2,44,0,639.53,7400.00,1,1,21,120,9350100,0.0000,176543,170019,59,38371.93,1,4,46
212298500,3,10,0,267.71,6100.00,1,2,7,94,2077717,0.0000,125044,122223,47,12850.00,1,4,10
212300000,5,48,0,597.36,5076.92,1,1,21,141,13622962,0.0000,230358,219749,71,43010.26,1,4,48
212302500,12,37,0,721.18,6500.00,0,0,24,93,7394798,0.0000,125976,123265,48,34616.67,1,4,36
212303500,4,42,0,742.90,7100.00,1,2,19,115,9050665,0.0000,177486,170789,59,44573.81,0,4,40
212308500,15,34,0,427.08,5000.00,0,0,27,96,7464192,0.0000,125011,122380,48,20500.00,1,4,34
212325000,0,30,0,705.09,6500.00,1,1,16,93,5399957,0.0000,125648,122741,47,33844.44,1,4,30
212327000,10,332,0,609.88,4600.00,2,2,0,144,18582651,0.0000,193399,185864,70,43911.54,1,4,99
212327500,13,56,0,552.78,6100.00,2,2,22,120,11266722,0.0000,177310,170731,58,33166.67,1,4,52
212330500,11,51,0,616.67,6700.00,1,1,20,120,10005838,0.0000,172879,166788,59,37000.00,1,4,47
212335500,6,60,0,475.28,5714.29,1,1,21,142,13300449,0.0000,224932,214554,71,34220.35,1,4,59
212335500,14,49,0,478.06,4750.00,1,1,23,117,10903658,0.0000,174556,167773,59,28683.33,0,4,49
212341500,9,55,0,507.56,4562.50,2,2,19,139,13220539,0.0000,223451,213261,70,36544.32,1,4,54
212343500,1,25,0,433.33,5100.00,1,1,14,120,6044977,0.0000,179777,172724,59,26000.00,1,4,23
212343500,8,37,0,661.04,7800.00,1,1,20,120,8645037,0.0000,175816,169527,59,39662.50,1,4,36
212347500,7,45,0,589.93,5600.00,1,1,21,120,9643818,0.0000,175741,169209,59,35395.83,1,4,43
212347500,2,49,0,604.44,6233.33,2,2,20,120,9862666,0.0000,176590,170065,58,36266.67,1,4,46
212348500,3,23,0,568.06,5000.00,1,1,12,96,3789287,0.0000,125067,122245,47,27266.67,1,4,22
212350000,5,67,0,565.74,5000.00,1,1,22,142,17802174,0.0000,230425,219815,71,40733.33,0,4,66
212352500,12,22,0,544.10,6100.00,1,1,14,94,3698278,0.0000,125997,123286,47,26116.67,1,4,21
212353500,4,52,0,680.83,5000.00,1,1,26,120,12469575,0.0000,177538,170841,59,40850.00,1,4,52
212358500,15,26,0,572.57,7700.00,0,0,10,94,4406189,0.0000,125037,122406,48,27483.33,1,4,26
212377000,10,373,0,488.43,5000.00,5,5,0,144,18589125,0.0000,193448,185913,67,35166.67,1,4,64
212377500,13,36,0,437.36,4000.00,1,1,15,118,7854548,0.0000,177347,170768,59,26241.67,1,4,37
212378500,0,35,0,860.42,6000.00,1,1,16,96,5401331,0.0000,125683,122776,47,41300.00,1,4,35
212384500,11,24,0,456.11,5000.00,2,2,16,120,6004826,0.0000,172902,166811,58,27366.67,1,4,23
212385500,14,35,0,602.78,6000.00,0,0,19,120,8221771,0.0000,174592,167809,60,36166.67,1,4,36
212388500,6,55,0,529.17,4300.00,1,1,19,144,13733284,0.0000,224987,214608,71,38100.00,1,4,54
212393500,9,85,0,701.29,5142.86,1,1,25,144,17490455,0.0000,223537,213338,71,50492.86,1,4,77
212393500,1,58,0,589.17,5900.00,1,2,18,117,11056258,0.0000,179835,172781,59,35350.00,1,4,57
212397500,8,38,0,547.50,5850.00,1,1,19,120,9325107,0.0000,175854,169565,59,32850.00,1,4,38
212398500,7,27,0,675.28,5500.00,1,1,15,120,6938164,0.0000,175768,169235,59,40516.67,1,4,26
212398500,2,51,0,536.67,4000.00,1,1,17,120,10035624,0.0000,176642,170117,59,32200.00,1,4,52
212399500,3,41,0,910.42,6500.00,0,0,21,96,6724756,0.0000,125109,122285,48,43700.00,1,4,40
212400000,5,87,0,695.62,5650.00,0,0,16,142,16929062,0.0000,230511,219897,72,50085.00,1,4,82
212402500,12,38,0,551.30,6850.00,2,2,22,96,7028375,0.0000,126034,123323,46,26462.50,1,4,37
212409500,4,50,0,511.53,4850.00,1,1,21,120,10764815,0.0000,177588,170891,59,30691.67,1,4,50
212412500,15,29,0,614.06,5700.00,2,2,17,96,5019154,0.0000,125064,122432,46,29475.00,1,4,26
212427000,10,371,0,666.44,5300.00,2,2,0,144,18594215,0.0000,193507,185971,70,47983.33,1,4,63
212428500,13,79,0,618.33,4150.00,1,1,23,120,13322626,0.0000,177424,170840,59,37100.00,1,4,72
212430500,0,29,0,448.96,4250.00,1,1,15,96,4788817,0.0000,125711,122801,47,21550.00,1,4,25
212435000,11,57,0,775.00,6600.00,1,1,19,119,9676490,0.0000,172958,166861,59,46500.00,1,4,50
212435500,14,97,0,729.72,5000.00,0,0,17,117,13427823,0.0000,174688,167886,60,43783.33,1,4,77
212438500,6,39,0,440.28,5333.33,1,1,21,144,12448473,0.0000,225026,214647,71,31700.00,1,4,39
212443500,9,70,0,654.86,4950.00,0,0,19,144,16216129,0.0000,223603,213402,72,47150.00,1,4,64
212446500,1,12,0,243.33,4100.00,2,2,10,120,3628529,0.0000,179846,172792,58,14600.00,1,4,11
212448500,7,38,0,510.48,7178.57,1,2,14,117,7616353,0.0000,175805,169271,59,30628.57,1,4,36
212448500,2,27,0,455.56,6800.00,1,1,18,120,7145513,0.0000,176669,170144,59,27333.33,1,4,27
212449500,3,28,0,345.83,5300.00,1,1,14,96,4525013,0.0000,125136,122311,47,16600.00,1,4,26
212450000,5,31,0,377.20,5100.00,2,2,11,138,6817102,0.0000,230540,219924,70,27158.33,0,4,27
212450500,8,77,0,781.94,6100.00,1,1,19,120,14077020,0.0000,175931,169636,59,46916.67,1,4,71
212459500,12,61,0,810.94,7100.00,1,1,20,96,8634988,0.0000,126096,123385,47,38925.00,1,4,62
212462500,15,78,0,1194.38,7600.00,2,2,21,95,10165471,0.0000,125142,122510,46,57330.00,0,4,78
212463500,4,21,0,511.67,6100.00,1,1,12,120,5468884,0.0000,177609,170912,59,30700.00,1,4,21
212477000,10,292,0,449.40,4600.00,4,4,0,141,18598583,0.0000,193550,186012,68,32357.14,0,4,46
212479500,13,58,0,625.56,4900.00,1,1,21,120,11106350,0.0000,177482,170898,59,37533.33,1,4,58
212480500,0,24,0,389.58,5100.00,1,1,15,96,4666927,0.0000,125735,122825,47,18700.00,1,4,24
212485500,14,62,0,540.83,4200.00,1,1,20,120,10914387,0.0000,174748,167937,59,32450.00,1,4,51
212485500,11,62,0,812.13,5944.44,2,2,24,120,12350058,0.0000,173019,166921,58,48727.78,1,4,60
212488500,6,27,0,406.25,3400.00,0,0,16,144,8586490,0.0000,225054,214675,72,29250.00,1,4,28
212493500,9,87,0,871.76,5900.00,2,2,23,144,17928889,0.0000,223686,213481,70,62766.67,1,4,79
212497000,1,37,0,533.45,6000.00,1,2,14,118,7603778,0.0000,179884,172829,59,32007.14,1,4,37
212499000,7,44,0,789.13,6900.00,1,1,16,120,8634145,0.0000,175849,169315,59,47347.92,1,4,44
212499500,2,24,0,400.00,4900.00,0,0,15,120,6465970,0.0000,176694,170169,60,24000.00,1,4,25
212500000,3,31,0,607.99,7850.00,1,1,13,96,4893177,0.0000,125167,122341,47,29183.33,1,4,30
212500000,5,83,0,842.13,6266.67,1,1,19,137,15396581,0.0000,230615,219994,71,60633.33,1,4,70
212500500,8,65,0,822.64,6700.00,0,0,16,120,10689083,0.0000,175997,169699,60,49358.33,1,4,63
212509500,12,70,0,698.61,6666.67,0,0,21,94,9009257,0.0000,126165,123443,48,33533.33,1,4,58
212512500,15,46,0,557.18,4200.00,2,3,21,93,7597108,0.0000,125188,122556,46,26744.44,1,4,46
212518500,4,39,0,628.33,7700.00,1,1,18,120,9230292,0.0000,177648,170950,59,37700.00,1,4,38
212527000,10,244,0,553.65,6062.50,2,2,0,143,18603788,0.0000,193595,186055,70,39862.50,0,4,43
212529500,13,108,0,843.80,5800.00,0,1,17,116,15042919,0.0000,177585,170991,60,50627.94,0,4,93
212530500,0,26,0,627.08,6500.00,1,1,12,96,4299317,0.0000,125761,122849,47,30100.00,1,4,24
212535500,11,38,0,699.17,5100.00,0,0,21,120,9181869,0.0000,173059,166961,60,41950.00,1,4,40
212535500,14,113,0,809.94,6500.00,2,2,24,120,13942500,0.0000,174845,168023,58,48596.67,1,4,86
212539500,6,47,0,591.90,6300.00,1,1,22,144,12023114,0.0000,225100,214718,71,42616.67,1,4,43
212543500,9,80,0,741.67,5500.00,0,0,22,144,15800822,0.0000,223767,213557,72,53400.00,1,4,76
212547000,1,47,0,708.03,7000.00,1,1,18,117,9506949,0.0000,179931,172875,59,42481.82,0,4,46
212549500,7,36,0,699.17,6100.00,1,1,21,120,9482777,0.0000,175885,169351,59,41950.00,1,4,36
212550000,5,68,0,654.67,7250.00,2,2,14,140,12761150,0.0000,230680,220051,70,47136.11,0,4,57
212550000,3,23,0,598.61,6200.00,0,0,17,96,5016518,0.0000,125191,122365,48,28733.33,1,4,24
212550000,2,31,0,592.50,7750.00,1,1,18,116,7488048,0.0000,176724,170198,59,35550.00,1,4,29
212550500,8,46,0,673.33,6700.00,0,0,17,117,8995480,0.0000,176043,169745,60,40400.00,1,4,46
212559500,12,20,0,581.25,6000.00,0,0,15,96,4073969,0.0000,126185,123463,48,27900.00,1,4,20
212563500,15,34,0,862.50,6000.00,1,1,12,96,5393402,0.0000,125223,122591,47,41400.00,1,4,35
212574500,4,36,0,646.11,6100.00,2,2,20,120,8206439,0.0000,177683,170985,58,38766.67,1,4,35
212577000,10,362,0,476.62,5500.00,3,3,0,144,18607871,0.0000,193643,186098,69,34316.67,1,4,53
212579500,13,37,0,643.89,5300.00,0,0,23,118,9747443,0.0000,177621,171026,60,38633.33,1,4,35
212580500,0,16,0,543.75,5100.00,1,1,12,96,3317178,0.0000,125777,122865,47,26100.00,1,4,16
212585500,14,20,0,293.33,4000.00,2,2,12,118,5209047,0.0000,174865,168043,58,17600.00,1,4,20
212585500,11,32,0,600.83,6000.00,0,1,15,117,7513970,0.0000,173091,166993,60,36050.00,1,4,32
212591500,6,75,0,525.46,5200.00,1,1,21,144,15032748,0.0000,225170,214783,71,37833.33,1,4,65
212593500,9,52,0,605.56,5200.00,0,0,24,144,14523723,0.0000,223819,213609,72,43600.00,1,4,52
212597000,1,43,0,675.00,6600.00,1,1,24,116,10373662,0.0000,179974,172918,59,40500.00,0,4,43
212600000,7,49,0,703.33,5000.00,0,0,20,119,10162481,0.0000,175935,169400,60,42200.00,0,4,49
212600000,5,74,0,622.18,5366.67,0,0,19,143,16946652,0.0000,230756,220126,72,44796.97,1,4,75
212600500,2,32,0,426.48,6055.56,1,1,18,120,7829857,0.0000,176756,170230,59,25588.89,1,4,32
212601500,8,40,0,639.17,6100.00,1,1,24,120,10185927,0.0000,176082,169784,59,38350.00,1,4,39
212612000,3,31,0,582.29,5750.00,1,1,14,96,4895292,0.0000,125221,122395,47,27950.00,1,4,30
212612500,12,32,0,393.06,5566.67,1,1,17,96,5927031,0.0000,126216,123494,47,18866.67,1,4,31
212614500,15,19,0,245.83,2500.00,0,0,16,96,4413668,0.0000,125243,122611,48,11800.00,1,4,20
212624500,4,48,0,646.39,5000.00,1,1,18,118,10602745,0.0000,177732,171033,59,38783.33,1,4,48
212627000,10,510,0,497.92,4800.00,6,6,0,143,18612773,0.0000,193695,186150,66,35850.00,0,4,72
212629500,13,30,0,413.33,6000.00,3,3,19,118,7012557,0.0000,177648,171053,57,24800.00,1,4,27
212635500,14,39,0,437.50,4200.00,1,1,19,119,8739369,0.0000,174905,168082,59,26250.00,1,4,39
212635500,11,40,0,638.33,4500.00,1,1,22,119,8350662,0.0000,173130,167032,59,38300.00,0,4,39
212636500,0,23,0,441.67,5000.00,1,1,16,96,4669349,0.0000,125800,122888,47,21200.00,1,4,23
212643500,9,55,0,585.42,5200.00,0,1,22,141,14099889,0.0000,223874,213658,72,42150.00,1,4,49
212643500,6,66,0,526.85,5600.00,1,1,24,144,16540748,0.0000,225236,214842,71,37933.33,1,4,59
212647000,1,42,0,348.36,4100.00,1,1,24,118,11414071,0.0000,180016,172960,59,20901.59,1,4,42
212650000,5,38,0,478.40,4300.00,1,1,17,141,11007223,0.0000,230793,220161,71,34444.44,1,4,35
212650000,7,54,0,771.94,6250.00,1,1,21,118,11859751,0.0000,175988,169453,59,46316.67,1,4,53
212651500,8,38,0,324.17,4500.00,0,1,18,117,9169310,0.0000,176121,169823,60,19450.00,1,4,39
212653500,2,44,0,511.39,6000.00,1,1,20,120,9534157,0.0000,176800,170274,59,30683.33,1,4,44
212662500,12,42,0,529.17,4900.00,0,0,22,96,7534420,0.0000,126259,123537,48,25400.00,1,4,43
212663500,3,34,0,613.54,5850.00,1,1,19,96,6243071,0.0000,125255,122428,47,29450.00,1,4,33
212664500,15,35,0,602.08,8100.00,1,1,16,94,5640833,0.0000,125276,122642,47,28900.00,1,4,31
212675500,4,63,0,657.78,6000.00,1,1,27,120,13000873,0.0000,177795,171095,59,39466.67,1,4,62
212677000,10,637,0,469.44,5150.00,5,5,0,144,18617140,0.0000,193736,186191,67,33800.00,1,4,56
212681500,13,47,0,664.44,6666.67,1,1,19,120,9751810,0.0000,177697,171102,59,39866.67,1,4,49
212685500,11,41,0,577.92,5433.33,0,0,18,118,9187919,0.0000,173172,167074,60,34675.00,1,4,42
212685500,14,46,0,386.53,6200.00,2,2,17,118,8405230,0.0000,174950,168121,58,23191.67,1,4,39
212687500,0,33,0,445.83,7000.00,1,1,16,96,5653690,0.0000,125833,122921,47,21400.00,1,4,33
212693500,9,33,0,470.83,5000.00,1,1,21,144,10897440,0.0000,223906,213690,71,33900.00,1,4,32
212693500,6,61,0,599.77,5400.00,2,2,21,140,15900426,0.0000,225296,214901,70,43183.33,0,4,59
212697000,1,17,0,300.28,3500.00,1,1,15,119,5534998,0.0000,180033,172977,59,18016.67,1,4,17
212700000,5,48,0,528.09,4055.56,1,1,17,140,11669741,0.0000,230841,220209,71,38022.22,0,4,48
212700500,7,50,0,712.88,5000.00,0,0,24,120,11863574,0.0000,176039,169504,60,42772.73,1,4,51
212701500,8,53,0,815.00,5000.00,1,1,24,119,11719608,0.0000,176173,169874,59,48900.00,1,4,51
212703500,2,40,0,517.50,4400.00,0,0,19,120,9536450,0.0000,176841,170312,60,31050.00,1,4,38
212712500,12,29,0,673.07,6500.00,2,3,15,92,4818408,0.0000,126286,123564,46,32307.14,1,4,27
212714500,15,46,0,625.26,6000.00,1,1,26,94,8709219,0.0000,125322,122688,47,30012.50,1,4,46
212714500,3,42,0,642.71,6350.00,1,1,27,96,8081634,0.0000,125297,122470,47,30850.00,1,4,42
212725500,4,47,0,644.72,5000.00,1,1,18,119,10438304,0.0000,177842,171141,59,38683.33,0,4,46
212727000,10,568,0,430.09,4000.00,4,4,0,144,18619887,0.0000,193762,186217,68,30966.67,1,4,31
212731500,13,45,0,351.11,3766.67,2,2,20,119,8727309,0.0000,177741,171146,58,21066.67,0,4,44
212735500,11,43,0,550.83,5500.00,0,0,29,120,11028282,0.0000,173215,167117,60,33050.00,1,4,43
212735500,14,45,0,500.51,4100.00,0,0,19,120,9248128,0.0000,174997,168168,60,30030.77,1,4,47
212740500,0,45,0,818.40,6000.00,1,1,25,96,7991410,0.0000,125878,122966,47,39283.33,1,4,45
212743500,6,24,0,433.33,5000.00,1,1,18,144,8166737,0.0000,225321,214925,71,31200.00,1,4,24
212743500,9,55,0,465.28,6400.00,1,2,20,141,14532815,0.0000,223961,213744,71,33500.00,1,4,54
212747000,1,61,0,734.31,5100.00,1,1,25,117,13148765,0.0000,180094,173038,59,44058.33,1,4,61
212750000,5,86,0,813.43,5416.67,0,0,26,140,19601680,0.0000,230922,220285,72,58566.67,0,4,76
212750500,7,37,0,622.92,6500.00,1,1,17,117,8475996,0.0000,176075,169538,59,37375.00,0,4,34
212751500,8,91,0,708.61,8900.00,1,1,17,118,11383645,0.0000,176250,169934,59,42516.67,1,4,60
212753500,2,54,0,631.25,5100.00,1,1,22,116,11753279,0.0000,176894,170365,59,37875.00,1,4,53
212763500,12,74,0,940.01,8700.00,1,1,16,96,8157318,0.0000,126350,123619,47,45120.51,1,4,55
212764500,3,41,0,754.17,6600.00,0,0,10,94,5389544,0.0000,125337,122509,48,36200.00,1,4,39
212765500,15,29,0,501.04,5000.00,1,1,22,96,6012452,0.0000,125351,122716,47,24050.00,1,4,28
212776500,4,39,0,430.56,5250.00,1,1,18,120,8729240,0.0000,177881,171180,59,25833.33,1,4,39
212777000,10,466,0,437.50,5600.00,4,4,0,143,18623543,0.0000,193800,186255,68,31500.00,0,4,58
212781500,13,40,0,553.73,7000.00,1,1,18,117,8387175,0.0000,177782,171187,59,33223.81,0,4,41
212785500,11,53,0,800.28,6266.67,1,1,23,120,11365733,0.0000,173265,167166,59,48016.67,1,4,49
212786000,14,31,0,546.11,6600.00,0,0,14,119,7231896,0.0000,175028,168198,60,32766.67,0,4,30
212791500,0,31,0,664.58,6100.00,1,1,18,96,5903130,0.0000,125909,122997,47,31900.00,1,4,31
212793500,9,68,0,646.06,5400.00,0,0,25,144,16888484,0.0000,224029,213811,72,46516.67,1,4,67
212794500,6,70,0,596.53,4500.00,1,1,24,144,15477211,0.0000,225390,214988,71,42950.00,1,4,63
212800000,5,57,0,619.21,4500.00,1,2,26,141,15421849,0.0000,230977,220336,71,44583.33,1,4,51
212800500,7,64,0,868.00,5958.33,1,1,26,118,12378491,0.0000,176137,169596,59,52079.76,1,4,58
212801500,8,28,0,578.33,7000.00,1,1,18,120,7307755,0.0000,176278,169961,59,34700.00,1,4,27
212803500,1,53,0,511.67,4300.00,1,1,29,120,12633982,0.0000,180147,173091,59,30700.00,1,4,53
212804500,2,46,0,483.21,4000.00,2,2,17,120,9882565,0.0000,176939,170408,58,28992.31,1,4,43
212814500,3,34,0,656.25,6700.00,1,1,22,96,6616403,0.0000,125370,122542,47,31500.00,1,4,33
212815500,15,29,0,695.31,8700.00,1,1,16,96,5400156,0.0000,125380,122745,47,33375.00,1,4,29
212818500,12,26,0,634.72,5100.00,1,1,16,96,4821713,0.0000,126376,123645,47,30466.67,1,4,26
212826500,4,40,0,730.28,7100.00,1,1,21,118,10272079,0.0000,177921,171220,59,43816.67,1,4,40
212827000,10,422,0,545.49,4600.00,2,2,0,144,18627843,0.0000,193858,186311,70,39275.00,1,4,56
212831500,13,55,0,619.53,5500.00,1,1,23,119,11813582,0.0000,177837,171236,59,37171.79,0,4,49
212835500,11,50,0,582.22,4700.00,1,1,19,119,10198612,0.0000,173315,167210,59,34933.33,0,4,44
212836500,14,48,0,712.22,5600.00,1,1,16,120,9252309,0.0000,175075,168245,59,42733.33,1,4,47
212843500,0,20,0,444.79,6100.00,1,1,13,96,3813253,0.0000,125929,123017,47,21350.00,1,4,20
212844500,6,51,0,623.61,5600.00,1,1,19,143,12685958,0.0000,225441,215039,71,44900.00,0,4,51
212844500,9,78,0,555.09,4100.00,0,0,24,144,16038698,0.0000,224105,213879,72,39966.67,1,4,68
212850000,5,58,0,549.19,6000.00,1,1,19,142,14323897,0.0000,231035,220394,71,39541.67,1,4,58
212850500,7,43,0,640.64,5700.00,1,1,18,119,9329129,0.0000,176179,169637,59,38438.46,0,4,41
212851500,8,34,0,616.67,6100.00,0,0,22,120,9518871,0.0000,176313,169996,60,37000.00,1,4,35
212854500,2,32,0,508.59,6115.38,1,1,22,118,9202983,0.0000,176972,170441,59,30515.38,1,4,33
212856500,1,27,0,288.89,4600.00,1,1,18,120,7789760,0.0000,180174,173118,59,17333.33,1,4,27
212864500,3,19,0,370.57,4687.50,1,1,12,94,3676563,0.0000,125389,122561,47,17787.50,1,4,19
212868500,15,29,0,476.39,5000.00,1,1,16,96,5401423,0.0000,125409,122774,47,22866.67,1,4,29
212868500,12,30,0,655.21,7900.00,1,2,15,92,5193659,0.0000,126406,123675,47,31450.00,1,4,30
212877000,10,228,0,537.27,5100.00,1,1,0,144,18633204,0.0000,193904,186356,71,38683.33,1,4,50
212877500,4,38,0,726.11,6600.00,0,0,17,120,8048069,0.0000,177960,171253,60,43566.67,1,4,33
212882500,13,42,0,440.00,3600.00,0,0,22,120,10446738,0.0000,177880,171278,60,26400.00,1,4,42
212885500,11,58,0,653.33,5500.00,0,0,23,120,11037702,0.0000,173373,167264,60,39200.00,1,4,54
212887500,14,25,0,465.00,6000.00,1,1,17,120,6898580,0.0000,175100,168269,59,27900.00,1,4,24
212893500,0,13,0,397.92,5100.00,0,0,9,96,2829576,0.0000,125943,123031,48,19100.00,1,4,14
212894500,9,55,0,459.26,4500.00,1,1,24,144,14545658,0.0000,224159,213931,71,33066.67,1,4,52
212894500,6,55,0,601.03,6100.00,2,3,23,142,15054768,0.0000,225495,215093,70,43273.81,1,4,54
212900500,5,54,0,670.83,5500.00,0,0,26,144,15208775,0.0000,231090,220442,72,48300.00,1,4,48
212902500,7,39,0,583.61,6500.00,1,1,15,120,7973982,0.0000,176218,169676,59,35016.67,1,4,39
212904500,2,31,0,301.25,4375.00,1,1,18,118,7329623,0.0000,177003,170472,59,18075.00,1,4,31
212905500,8,33,0,655.56,7600.00,2,2,15,120,7650604,0.0000,176344,170027,58,39333.33,1,4,31
212908500,1,23,0,496.67,6500.00,1,1,18,120,7098369,0.0000,180197,173141,59,29800.00,1,4,23
212914500,3,18,0,461.90,6071.43,1,1,15,96,4044835,0.0000,125407,122579,47,22171.43,1,4,18
212918500,15,33,0,542.71,5100.00,0,0,20,95,6139497,0.0000,125443,122806,48,26050.00,0,4,32
